19936,21
19952,29
19968,7
19984,15
20000,23
20016,31
20032,0
20048,8
20064,16
20080,24
20096,1
20112,9
20128,17
20144,25
20160,2
20176,10
20192,18
20208,26
20224,3
20228,3
20240,11
20256,19
20272,27
20288,4
20304,12
20320,20
20336,28
20352,5
20368,13
20384,21
20400,29
20416,6
20432,14
20448,22
20464,30
20480,0
20496,8
20512,16
20528,24
20544,1
20560,9
20576,17
20592,25
20608,2
20624,10
20640,18
20656,26
20672,3
20688,11
20704,19
20720,27
20736,4
20752,12
20768,20
20784,28
20800,5
20816,13
20832,21
20848,29
20864,6
20880,14
20896,22
20912,30
20928,7
20944,15
20960,23
20976,31
20992,1
21008,9
21024,17
21040,25
21056,2
21060,2
21064,2
21068,2
21072,10
21076,10
21080,10
21084,10
21088,18
21092,18
21096,18
21100,18
21104,26
21108,26
21112,26
21116,26
21120,3
21124,3
21128,3
21132,3
21136,11
21140,11
21144,11
21148,11
21152,19
21156,19
21160,19
21164,19
21168,27
21172,27
21176,27
21180,27
21184,4
21200,12
21216,20
21232,28
21248,5
21264,13
21280,21
21296,29
21312,6
21328,14
21344,22
21360,30
21376,7
21392,15
21408,23
21424,31
21440,0
21456,8
21472,16
21488,24
21504,2
21508,2
21512,2
21516,2
21520,10
21524,10
21528,10
21532,10
21536,18
21552,26
21568,3
21572,3
21584,11
21600,19
21616,27
21632,4
21648,12
21664,20
21680,28
21696,5
21712,13
21728,21
21744,29
21760,6
21776,14
21792,22
21808,30
21824,7
21828,7
21832,7
21836,7
21840,15
21844,15
21848,15
21852,15
21856,23
21860,23
21864,23
21868,23
21872,31
21876,31
21880,31
21884,31
21888,0
21892,0
21896,0
21900,0
21904,8
21908,8
21912,8
21916,8
21920,16
21924,16
21928,16
21932,16
21936,24
21940,24
21944,24
21948,24
21952,1
21968,9
21984,17
22000,25
22016,3
22032,11
22048,19
22064,27
22080,4
22084,4
22088,4
22092,4
22096,12
22100,12
22104,12
22108,12
22112,20
22116,20
22120,20
22124,20
22128,28
22132,28
22136,28
22140,28
22144,5
22148,5
22152,5
22156,5
22160,13
22164,13
22168,13
22172,13
22176,21
22180,21
22184,21
22188,21
22192,29
22196,29
22200,29
22204,29
22208,6
22224,14
22240,22
22256,30
22272,7
22288,15
22304,23
22320,31
22336,0
22352,8
22368,16
22384,24
22400,1
22416,9
22432,17
22448,25
22464,2
22480,10
22496,18
22512,26
22528,4
22544,12
22560,20
22576,28
22592,5
22608,13
22624,21
22640,29
22656,6
22672,14
22688,22
22704,30
22720,7
22736,15
22752,23
22768,31
22784,0
22800,8
22816,16
22832,24
22848,1
22864,9
22880,17
22896,25
22912,2
22928,10
22944,18
22960,26
22976,3
22992,11
23008,19
23024,27
23040,5
23056,13
23072,21
23088,29
23104,6
23108,6
23112,6
23116,6
23120,14
23124,14
23128,14
23132,14
23136,22
23140,22
23144,22
23148,22
23152,30
23156,30
23160,30
23164,30
23168,7
23172,7
23176,7
23180,7
23184,15
23188,15
23192,15
23196,15
23200,23
23204,23
23208,23
23212,23
23216,31
23220,31
23224,31
23228,31
23232,0
23248,8
23264,16
23280,24
23296,1
23312,9
23328,17
23344,25
23360,2
23376,10
23392,18
23408,26
23424,3
23428,3
23432,3
23436,3
23440,11
23444,11
23448,11
23452,11
23456,19
23460,19
23464,19
23468,19
23472,27
23476,27
23480,27
23484,27
23488,4
23504,12
23520,20
23536,28
23552,6
23568,14
23584,22
23600,30
23616,7
23620,7
23624,7
23628,7
23632,15
23636,15
23640,15
23644,15
23648,23
23652,23
23656,23
23660,23
23664,31
23668,31
23672,31
23676,31
23680,0
23684,0
23688,0
23692,0
23696,8
23700,8
23704,8
23708,8
23712,16
23716,16
23720,16
23724,16
23728,24
23732,24
23736,24
23740,24
23744,1
23748,1
23752,1
23756,1
23760,9
23764,9
23768,9
23772,9
23776,17
23780,17
23784,17
23788,17
23792,25
23796,25
23800,25
23804,25
23808,2
23812,2
23816,2
23820,2
23824,10
23828,10
23832,10
23836,10
23840,18
23844,18
23848,18
23852,18
23856,26
23860,26
23872,3
23876,3
23880,3
23884,3
23888,11
23892,11
23896,11
23900,11
23904,19
23920,27
23936,4
23952,12
23968,20
23984,28
24000,5
24016,13
24032,21
24048,29
24064,7
24080,15
24096,23
24112,31
24128,0
24144,8
24160,16
24176,24
24192,1
24208,9
24224,17
24240,25
24256,2
24272,10
24288,18
24304,26
24320,3
24336,11
24352,19
24368,27
24384,4
24400,12
24416,20
24432,28
24448,5
24464,13
24480,21
24496,29
24512,6
24528,14
24544,22
24560,30
24576,0
24592,8
24608,16
24624,24
24640,1
24656,9
24672,17
24688,25
24704,2
24720,10
24736,18
24752,26
24768,3
24784,11
24800,19
24816,27
24832,4
24848,12
24864,20
24880,28
24896,5
24912,13
24928,21
24944,29
24960,6
24964,6
24968,6
24972,6
24976,14
24992,22
25008,30
25024,7
25028,7
25032,7
25036,7
25040,15
25056,23
25072,31
25088,1
25104,9
25120,17
25136,25
25152,2
25168,10
25184,18
25200,26
25216,3
25232,11
25248,19
25264,27
25280,4
25284,4
25296,12
25312,20
25328,28
25344,5
25360,13
25376,21
25392,29
25408,6
25424,14
25440,22
25456,30
25472,7
25488,15
25504,23
25520,31
25536,0
25552,8
25568,16
25584,24
25600,2
25616,10
25632,18
25648,26
25664,3
25680,11
25696,19
25712,27
25728,4
25744,12
25760,20
25776,28
25792,5
25808,13
25824,21
25840,29
25856,6
25872,14
25888,22
25904,30
25920,7
25936,15
25952,23
25968,31
25984,0
26000,8
26016,16
26032,24
26048,1
26052,1
26056,1
26060,1
26064,9
26080,17
26096,25
26112,3
26128,11
26144,19
26160,27
26176,4
26192,12
26208,20
26224,28
26240,5
26244,5
26248,5
26252,5
26256,13
26260,13
26264,13
26268,13
26272,21
26276,21
26280,21
26284,21
26288,29
26292,29
26296,29
26300,29
26304,6
26308,6
26312,6
26316,6
26320,14
26324,14
26328,14
26332,14
26336,22
26340,22
26344,22
26348,22
26352,30
26356,30
26360,30
26364,30
26368,7
26384,15
26400,23
26416,31
26432,0
26448,8
26464,16
26480,24
26496,1
26512,9
26528,17
26544,25
26560,2
26576,10
26592,18
26608,26
26624,4
26640,12
26656,20
26672,28
26688,5
26704,13
26720,21
26736,29
26752,6
26768,14
26784,22
26800,30
26816,7
26832,15
26848,23
26864,31
26880,0
26896,8
26912,16
26928,24
26944,1
26960,9
26976,17
26992,25
27008,2
27012,2
27024,10
27040,18
27056,26
27072,3
27088,11
27104,19
27120,27
27136,5
27152,13
27168,21
27184,29
27200,6
27216,14
27232,22
27248,30
27264,7
27280,15
27296,23
27312,31
27328,0
27344,8
27360,16
27376,24
27392,1
27408,9
27424,17
27440,25
27456,2
27472,10
27488,18
27504,26
27520,3
27536,11
27552,19
27568,27
27584,4
27600,12
27616,20
27632,28
27648,6
27664,14
27680,22
27696,30
27712,7
27728,15
27744,23
27760,31
27776,0
27792,8
27808,16
27824,24
27840,1
27856,9
27872,17
27888,25
27904,2
27908,2
27920,10
27936,18
27952,26
27968,3
27972,3
27984,11
28000,19
28016,27
28032,4
28036,4
28040,4
28048,12
28064,20
28080,28
28096,5
28100,5
28104,5
28112,13
28128,21
28144,29
28160,7
28164,7
28176,15
28192,23
28208,31
28224,0
28228,0
28232,0
28236,0
28240,8
28256,16
28272,24
28288,1
28292,1
28296,1
28304,9
28320,17
28336,25
28352,2
28356,2
28360,2
28364,2
28368,10
28372,10
28376,10
28380,10
28384,18
28400,26
28416,3
28420,3
28424,3
28432,11
28448,19
28464,27
28480,4
28484,4
28488,4
28492,4
28496,12
28512,20
28528,28
28544,5
28560,13
28576,21
28592,29
28608,6
28624,14
28640,22
28656,30
28672,0
28688,8
28704,16
28720,24
28736,1
28752,9
28768,17
28784,25
28800,2
28816,10
28832,18
28848,26
28864,3
28880,11
28896,19
28912,27
28928,4
28944,12
28960,20
28976,28
28992,5
29008,13
29024,21
29040,29
29056,6
29072,14
29088,22
29104,30
29120,7
29136,15
29152,23
29168,31
29184,1
29200,9
29216,17
29232,25
29248,2
29264,10
29280,18
29296,26
29312,3
29328,11
29344,19
29360,27
29376,4
29380,4
29384,4
29388,4
29392,12
29396,12
29400,12
29404,12
29408,20
29424,28
29440,5
29456,13
29472,21
29488,29
29504,6
29520,14
29536,22
29552,30
29568,7
29584,15
29600,23
29616,31
29632,0
29648,8
29664,16
29680,24
29696,2
29700,2
29704,2
29708,2
29712,10
29728,18
29744,26
29760,3
29764,3
29776,11
29792,19
29808,27
29824,4
29828,4
29832,4
29836,4
29840,12
29844,12
29848,12
29852,12
29856,20
29860,20
29864,20
29868,20
29872,28
29876,28
29880,28
29884,28
29888,5
29892,5
29896,5
29900,5
29904,13
29908,13
29912,13
29916,13
29920,21
29924,21
29928,21
29932,21
29936,29
29940,29
29944,29
29948,29
29952,6
29956,6
29960,6
29964,6
29968,14
29972,14
29976,14
29980,14
29984,22
29988,22
29992,22
29996,22
30000,30
30004,30
30008,30
30012,30
30016,7
30032,15
30048,23
30064,31
30080,0
30096,8
30112,16
30128,24
30144,1
30160,9
30176,17
30192,25
30208,3
30224,11
30240,19
30256,27
30272,4
30288,12
30304,20
30320,28
30336,5
30352,13
30368,21
30384,29
30400,6
30404,6
30408,6
30416,14
30432,22
30448,30
30464,7
30468,7
30472,7
30480,15
30496,23
30512,31
30528,0
30532,0
